trial,score,vs_left,action,win_probability,round,win_low,win_high,conv_low,conv_high
2,7,0,small,0.07976470712932515,1,70.0,100.0,60,70
2,7,1,small,0.13915103046639202,1,70.0,100.0,60,70
2,7,2,small,0.2363606175633149,1,70.0,100.0,60,70
2,7,3,small,0.3960708227120361,1,70.0,100.0,60,70
2,8,0,small,0.07985406609969146,1,70.0,100.0,60,70
2,8,1,small,0.13929486721509496,1,70.0,100.0,60,70
2,8,2,small,0.23656484863470553,1,70.0,100.0,60,70
2,8,3,small,0.3962997608252124,1,70.0,100.0,60,70
2,9,0,small,0.07997571946110503,1,70.0,100.0,60,70
2,9,1,small,0.13949304362413958,1,70.0,100.0,60,70
2,9,2,small,0.2368671305268752,1,70.0,100.0,60,70
2,9,3,small,0.3967164089330926,1,70.0,100.0,60,70
2,10,0,small,0.080104114378924,1,70.0,100.0,60,70
2,10,1,small,0.13970455940894563,1,70.0,100.0,60,70
2,10,2,small,0.23720426791571958,1,70.0,100.0,60,70
2,10,3,small,0.3972301227474955,1,70.0,100.0,60,70
2,11,0,small,0.0802083189987971,1,70.0,100.0,60,70
2,11,1,small,0.13987870775992683,1,70.0,100.0,60,70
2,11,2,small,0.23749586337212755,1,70.0,100.0,60,70
2,11,3,small,0.39771983150683665,1,70.0,100.0,60,70
2,12,0,small,0.08026351691024938,1,70.0,100.0,60,70
2,12,1,small,0.13997407255134897,1,70.0,100.0,60,70
2,12,2,small,0.23767422960045187,1,70.0,100.0,60,70
2,12,3,small,0.3980771712103487,1,70.0,100.0,60,70
2,13,0,small,0.0802504211784717,1,70.0,100.0,60,70
2,13,1,small,0.13995774022703847,1,70.0,100.0,60,70
2,13,2,small,0.2376836877859535,1,70.0,100.0,60,70
2,13,3,small,0.3982068934513269,1,70.0,100.0,60,70
2,14,0,small,0.08015468375381374,1,70.0,100.0,60,70
2,14,1,small,0.13980458350989802,1,70.0,100.0,60,70
2,14,2,small,0.23747970632962892,1,70.0,100.0,60,70
2,14,3,small,0.39802712834810344,1,70.0,100.0,60,70
2,15,0,small,0.08004085312973949,1,70.0,100.0,60,70
2,15,1,small,0.13961577405908177,1,70.0,100.0,60,70
2,15,2,small,0.23716826408875916,1,70.0,100.0,60,70
2,15,3,small,0.3975192528083675,1,70.0,100.0,60,70
2,16,0,small,0.0799428330170037,1,70.0,100.0,60,70
2,16,1,small,0.1394532723976201,1,70.0,100.0,60,70
2,16,2,small,0.23690052445728543,1,70.0,100.0,60,70
2,16,3,small,0.397083669519568,1,70.0,100.0,60,70
